depth,age
1.428700000000000045e+02,5.621300000000000097e+01
1.428950000000000102e+02,5.621528260869570204e+01
1.429199999999999875e+02,5.621756521739129653e+01
1.429449999999999932e+02,5.621984782608699760e+01
1.429699999999999989e+02,5.622213043478259920e+01
1.429950000000000045e+02,5.622441304347830027e+01
1.430200000000000102e+02,5.622669565217390186e+01
1.430449999999999875e+02,5.622897826086960293e+01
1.430699999999999932e+02,5.623126086956519742e+01
1.430949999999999989e+02,5.623354347826089850e+01
1.431200000000000045e+02,5.623544827586209749e+01
1.431450000000000102e+02,5.623725862068970116e+01
1.431699999999999875e+02,5.623906896551719825e+01
1.431949999999999932e+02,5.624087931034480192e+01
1.432199999999999989e+02,5.624268965517239849e+01
1.432450000000000045e+02,5.624450000000000216e+01
1.432700000000000102e+02,5.624631034482759873e+01
1.432949999999999875e+02,5.624812068965520240e+01
1.433199999999999932e+02,5.624993103448279896e+01
1.433449999999999989e+02,5.625174137931040264e+01
1.433700000000000045e+02,5.625355172413789973e+01
1.433950000000000102e+02,5.625532812499999835e+01
1.434199999999999875e+02,5.625696874999999864e+01
1.434449999999999932e+02,5.625860937499999892e+01
1.434699999999999989e+02,5.626024999999999920e+01
1.434950000000000045e+02,5.626189062499999949e+01
1.435200000000000102e+02,5.626353124999999977e+01
1.435449999999999875e+02,5.626517187500000006e+01
1.435699999999999932e+02,5.626681250000000034e+01
1.435949999999999989e+02,5.626845312500000063e+01
1.436200000000000045e+02,5.627009375000000091e+01
1.436450000000000102e+02,5.627173437500000119e+01
1.436699999999999875e+02,5.627337500000000148e+01
1.436949999999999932e+02,5.627501562500000176e+01
1.437199999999999989e+02,5.627683999999999997e+01
1.437450000000000045e+02,5.627893999999999863e+01
1.437700000000000102e+02,5.628103999999999729e+01
1.437949999999999875e+02,5.628314000000000306e+01
1.438199999999999932e+02,5.628524000000000171e+01
1.438449999999999989e+02,5.628734000000000037e+01
1.438700000000000045e+02,5.628943999999999903e+01
1.439449999999999932e+02,5.629574000000000211e+01
1.439699999999999989e+02,5.629767741935479819e+01
1.439950000000000045e+02,5.629937096774190053e+01
1.440200000000000102e+02,5.630106451612900287e+01
1.440449999999999875e+02,5.630275806451609810e+01
1.440699999999999932e+02,5.630445161290320044e+01
1.440949999999999989e+02,5.630614516129030278e+01
1.441200000000000045e+02,5.630783870967739801e+01
1.441450000000000102e+02,5.630953225806450035e+01
1.441699999999999875e+02,5.631122580645160269e+01
1.441949999999999932e+02,5.631291935483869793e+01
1.442199999999999989e+02,5.631461290322580027e+01
1.442450000000000045e+02,5.631630645161290261e+01
1.442700000000000102e+02,5.631799999999999784e+01
1.442949999999999875e+02,5.631959090909089838e+01
1.443199999999999932e+02,5.632118181818179892e+01
1.443449999999999989e+02,5.632277272727269946e+01
1.443700000000000045e+02,5.632436363636359999e+01
1.443950000000000102e+02,5.632595454545450053e+01
1.444199999999999875e+02,5.632754545454550055e+01
1.444449999999999932e+02,5.632913636363640109e+01
1.444699999999999989e+02,5.633072727272730162e+01
1.444950000000000045e+02,5.633231818181820216e+01
1.445200000000000102e+02,5.633390909090910270e+01
1.445449999999999875e+02,5.633550000000000324e+01
1.445699999999999932e+02,5.633709090909089667e+01
1.445949999999999989e+02,5.633868181818179721e+01
1.446200000000000045e+02,5.634098561161430041e+01
1.446450000000000102e+02,5.634346762613220250e+01
1.446699999999999875e+02,5.634594964065009748e+01
1.446949999999999932e+02,5.634843165516799957e+01
1.447199999999999989e+02,5.635091366968580218e+01
1.447450000000000045e+02,5.635339568420369716e+01
1.447700000000000102e+02,5.635587769872159924e+01
1.447949999999999875e+02,5.635835971323950133e+01
1.448199999999999932e+02,5.636084172775740342e+01
1.448449999999999989e+02,5.636332374227519892e+01
1.448700000000000045e+02,5.636580575679310101e+01
1.448950000000000102e+02,5.636828777131100310e+01
1.449199999999999875e+02,5.637076978582889808e+01
1.449449999999999932e+02,5.637325180034680017e+01
1.449699999999999989e+02,5.637573381486460278e+01
1.449950000000000045e+02,5.637821582938249776e+01
1.450200000000000102e+02,5.638069784390039985e+01
1.450449999999999875e+02,5.638317985841830193e+01
1.450699999999999932e+02,5.638566187293619691e+01
1.450949999999999989e+02,5.638814388745409900e+01
1.451200000000000045e+02,5.639062590197190161e+01
1.451450000000000102e+02,5.639310791648979659e+01
1.451699999999999875e+02,5.639558993100769868e+01
1.451949999999999932e+02,5.639807194552560077e+01
1.452199999999999989e+02,5.640055396004350285e+01
1.452450000000000045e+02,5.640303597456129836e+01
1.452700000000000102e+02,5.640551798907920045e+01
1.452949999999999875e+02,5.640800000359710253e+01
1.453199999999999932e+02,5.641048201811499752e+01
1.453449999999999989e+02,5.641296403263289960e+01
1.453700000000000045e+02,5.641544604715070221e+01
1.453950000000000102e+02,5.641792806166859719e+01
1.454199999999999875e+02,5.642041007618649928e+01
1.454449999999999932e+02,5.642289209070440137e+01
1.454699999999999989e+02,5.642537410522230346e+01
1.454950000000000045e+02,5.642785611974009896e+01
1.455200000000000102e+02,5.643033813425800105e+01
1.455449999999999875e+02,5.643282014877590314e+01
1.455699999999999932e+02,5.643530216329379812e+01
1.455949999999999989e+02,5.643778417781170020e+01
1.456200000000000045e+02,5.644026619232960229e+01
1.456699999999999875e+02,5.644523022136529988e+01
1.456949999999999932e+02,5.644771223588320197e+01
1.457450000000000045e+02,5.645267626491899904e+01
1.457700000000000102e+02,5.645515827943680165e+01
1.457949999999999875e+02,5.645764029395469663e+01
1.458199999999999932e+02,5.646012230847259872e+01
1.458449999999999989e+02,5.646260432299050080e+01
1.458700000000000045e+02,5.646508633750840289e+01
1.458950000000000102e+02,5.646756835202629787e+01
1.459199999999999875e+02,5.647005036654410048e+01
1.459449999999999932e+02,5.647253238106200257e+01
1.459699999999999989e+02,5.647501439557989755e+01
1.459950000000000045e+02,5.647759640449319818e+01
1.460200000000000102e+02,5.648057939293629914e+01
1.460449999999999875e+02,5.648356238137930063e+01
1.460699999999999932e+02,5.648654536982240160e+01
1.460949999999999989e+02,5.648952835826540309e+01
1.461200000000000045e+02,5.649251134670849694e+01
1.461450000000000102e+02,5.649549433515149843e+01
1.461699999999999875e+02,5.649847732359459940e+01
1.461949999999999932e+02,5.650146031203760089e+01
1.462199999999999989e+02,5.650444330048070185e+01
1.462450000000000045e+02,5.650742628892370334e+01
1.462700000000000102e+02,5.651040927736679720e+01
1.462949999999999875e+02,5.651339226580979869e+01
1.463199999999999932e+02,5.651637525425289965e+01
1.463449999999999989e+02,5.651935824269590114e+01
1.463700000000000045e+02,5.652234123113900210e+01
1.463950000000000102e+02,5.652532421958199649e+01
1.464199999999999875e+02,5.652830720802509745e+01
1.464449999999999932e+02,5.653129019646809894e+01
1.464699999999999989e+02,5.653427318491119991e+01
1.464950000000000045e+02,5.653725617335420139e+01
1.465200000000000102e+02,5.654023916179730236e+01
1.465449999999999875e+02,5.654322215024029674e+01
1.465699999999999932e+02,5.654620513868339771e+01
1.465949999999999989e+02,5.654918812712639919e+01
1.466200000000000045e+02,5.655217111556950016e+01
1.466450000000000102e+02,5.655515410401250165e+01
1.466699999999999875e+02,5.655813709245560261e+01
1.466949999999999932e+02,5.656112008089869647e+01
1.467199999999999989e+02,5.656410306934169796e+01
1.467450000000000045e+02,5.656708605778469945e+01
1.467700000000000102e+02,5.657006904622780041e+01
1.467949999999999875e+02,5.657305203467080190e+01
1.468199999999999932e+02,5.657603502311390287e+01
1.468449999999999989e+02,5.657901801155689725e+01
1.468700000000000045e+02,5.658200099999999821e+01
1.468950000000000102e+02,5.658369435994649876e+01
1.469199999999999875e+02,5.658538771989289984e+01
1.469449999999999932e+02,5.658708107983940039e+01
1.469699999999999989e+02,5.658877443978580146e+01
1.469950000000000045e+02,5.659046779973230201e+01
1.470200000000000102e+02,5.659216115967870309e+01
1.470449999999999875e+02,5.659385451962519653e+01
1.470699999999999932e+02,5.659554787957159760e+01
1.470949999999999989e+02,5.659724123951809815e+01
1.471200000000000045e+02,5.659893459946449923e+01
1.471450000000000102e+02,5.660062795941099978e+01
1.471699999999999875e+02,5.660232131935740085e+01
1.471949999999999932e+02,5.660401467930390140e+01
1.472450000000000045e+02,5.660740139919680303e+01
1.472700000000000102e+02,5.660909475914329647e+01
1.472949999999999875e+02,5.661078811908969755e+01
1.473199999999999932e+02,5.661248147903619810e+01
1.473449999999999989e+02,5.661417483898259917e+01
1.473700000000000045e+02,5.661586819892909972e+01
1.473950000000000102e+02,5.661756155887550079e+01
1.474199999999999875e+02,5.661925491882200134e+01
1.474449999999999932e+02,5.662094827876840242e+01
1.474699999999999989e+02,5.662264163871490297e+01
1.474950000000000045e+02,5.662433499866129694e+01
1.475200000000000102e+02,5.662602835860779749e+01
1.475449999999999875e+02,5.662772171855419856e+01
1.475699999999999932e+02,5.662941507850069911e+01
1.475949999999999989e+02,5.663110843844710018e+01
1.476200000000000045e+02,5.663280179839360073e+01
1.476450000000000102e+02,5.663449515834010128e+01
1.476699999999999875e+02,5.663618851828650236e+01
1.476949999999999932e+02,5.663788187823300291e+01
1.477199999999999989e+02,5.663957523817939688e+01
1.477450000000000045e+02,5.664126859812589743e+01
1.477700000000000102e+02,5.664296195807229850e+01
1.477949999999999875e+02,5.664465531801879905e+01
1.478199999999999932e+02,5.664634867796520012e+01
1.478449999999999989e+02,5.664804203791170067e+01
1.478700000000000045e+02,5.664973539785810175e+01
1.478950000000000102e+02,5.665142875780460230e+01
1.479199999999999875e+02,5.665312211775100337e+01
1.479449999999999932e+02,5.665481547769749682e+01
1.479699999999999989e+02,5.665650883764389789e+01
1.479950000000000045e+02,5.665820219759039844e+01
1.480200000000000102e+02,5.665989555753679952e+01
1.480449999999999875e+02,5.666158891748330007e+01
1.480699999999999932e+02,5.666328227742980062e+01
1.480949999999999989e+02,5.666497563737620169e+01
1.481200000000000045e+02,5.666666899732270224e+01
1.481450000000000102e+02,5.666836235726910331e+01
1.481699999999999875e+02,5.667005571721559676e+01
1.481949999999999932e+02,5.667174907716199783e+01
1.482199999999999989e+02,5.667344243710849838e+01
1.482450000000000045e+02,5.667513579705489946e+01
1.482700000000000102e+02,5.667682915700140001e+01
1.482949999999999875e+02,5.667852251694780108e+01
1.483199999999999932e+02,5.668021587689430163e+01
1.483449999999999989e+02,5.668190923684070270e+01
1.483700000000000045e+02,5.668360259678720325e+01
1.483950000000000102e+02,5.668529595673359722e+01
1.484199999999999875e+02,5.668698931668009777e+01
1.484449999999999932e+02,5.668868267662649885e+01
1.484699999999999989e+02,5.669037603657299940e+01
1.484950000000000045e+02,5.669206939651940047e+01
1.485200000000000102e+02,5.669376275646590102e+01
1.485449999999999875e+02,5.669545611641240157e+01
1.485699999999999932e+02,5.669714947635880264e+01
1.485949999999999989e+02,5.669884283630530319e+01
1.486200000000000045e+02,5.670053619625169716e+01
1.486450000000000102e+02,5.670222955619819771e+01
1.486699999999999875e+02,5.670392291614459879e+01
1.487450000000000045e+02,5.670900299598400096e+01
1.487700000000000102e+02,5.671069635593040204e+01
1.487949999999999875e+02,5.671238971587690259e+01
1.488199999999999932e+02,5.671408307582329655e+01
1.488449999999999989e+02,5.671577643576979710e+01
1.488700000000000045e+02,5.671746979571619818e+01
1.488950000000000102e+02,5.671916315566269873e+01
1.489199999999999875e+02,5.672085651560919928e+01
1.489449999999999932e+02,5.672254987555560035e+01
1.489699999999999989e+02,5.672424323550210090e+01
1.489950000000000045e+02,5.672593659544850198e+01
1.490200000000000102e+02,5.672762995539500253e+01
1.490449999999999875e+02,5.672932331534139649e+01
1.490699999999999932e+02,5.673101667528789704e+01
1.490949999999999989e+02,5.673271003523429812e+01
1.491200000000000045e+02,5.673440339518079867e+01
1.491450000000000102e+02,5.673609675512719974e+01
1.491699999999999875e+02,5.673779011507370029e+01
1.491949999999999932e+02,5.673948347502010137e+01
1.492199999999999989e+02,5.674117683496660192e+01
1.492450000000000045e+02,5.674287019491300299e+01
1.492700000000000102e+02,5.674456355485950354e+01
1.492949999999999875e+02,5.674625691480599698e+01
1.493199999999999932e+02,5.674795027475239806e+01
1.493449999999999989e+02,5.674964363469889861e+01
1.493700000000000045e+02,5.675144682434039822e+01
1.493950000000000102e+02,5.675369043326009688e+01
1.494199999999999875e+02,5.675593404217980265e+01
1.494449999999999932e+02,5.675817765109960078e+01
1.494699999999999989e+02,5.676042126001929944e+01
1.494950000000000045e+02,5.676266486893909757e+01
1.495200000000000102e+02,5.676490847785880334e+01
1.495449999999999875e+02,5.676715208677850200e+01
1.495699999999999932e+02,5.676939569569830013e+01
1.495949999999999989e+02,5.677163930461799879e+01
1.496200000000000045e+02,5.677388291353769745e+01
1.496450000000000102e+02,5.677612652245750269e+01
1.496699999999999875e+02,5.677837013137720135e+01
1.496949999999999932e+02,5.678061374029690000e+01
1.497199999999999989e+02,5.678285734921669814e+01
1.497450000000000045e+02,5.678510095813639680e+01
1.497700000000000102e+02,5.678734456705610256e+01
1.497949999999999875e+02,5.678958817597590070e+01
1.498199999999999932e+02,5.679183178489559936e+01
1.498449999999999989e+02,5.679407539381529801e+01
1.498700000000000045e+02,5.679631900273510325e+01
1.498950000000000102e+02,5.679856261165480191e+01
1.499199999999999875e+02,5.680080622057450057e+01
1.499449999999999932e+02,5.680304982949429871e+01
1.499699999999999989e+02,5.680529343841399736e+01
1.499950000000000045e+02,5.680753704733370313e+01
1.500200000000000102e+02,5.680978065625350126e+01
1.500449999999999875e+02,5.681202426517319992e+01
1.500699999999999932e+02,5.681426787409289858e+01
1.500949999999999989e+02,5.681651148301269671e+01
1.502450000000000045e+02,5.682997313653110183e+01
1.502700000000000102e+02,5.683221674545080049e+01
1.502949999999999875e+02,5.683446035437059862e+01
1.503199999999999932e+02,5.683670396329029728e+01
1.503449999999999989e+02,5.683894757221000305e+01
1.503700000000000045e+02,5.684119118112980118e+01
1.503950000000000102e+02,5.684343479004949984e+01
1.504199999999999875e+02,5.684567839896919850e+01
1.504449999999999932e+02,5.684792200788899663e+01
1.504699999999999989e+02,5.685016561680870240e+01
1.504950000000000045e+02,5.685240922572840105e+01
1.505200000000000102e+02,5.685465283464819919e+01
1.505449999999999875e+02,5.685676595599589689e+01
1.505699999999999932e+02,5.685868334598570328e+01
1.505949999999999989e+02,5.686060073597540310e+01
1.506200000000000045e+02,5.686251812596520239e+01
1.506450000000000102e+02,5.686443551595490220e+01
1.506699999999999875e+02,5.686635290594470149e+01
1.506949999999999932e+02,5.686827029593440130e+01
1.507199999999999989e+02,5.687018768592420059e+01
1.507450000000000045e+02,5.687210507591390041e+01
1.507700000000000102e+02,5.687402246590360022e+01
1.507949999999999875e+02,5.687593985589339951e+01
1.508199999999999932e+02,5.687785724588309932e+01
1.508449999999999989e+02,5.687977463587289861e+01
1.508700000000000045e+02,5.688169202586259843e+01
1.508950000000000102e+02,5.688360941585239772e+01
1.509199999999999875e+02,5.688552680584209753e+01
1.509449999999999932e+02,5.688744419583189682e+01
1.509699999999999989e+02,5.688936158582159663e+01
1.509950000000000045e+02,5.689127897581140303e+01
1.510200000000000102e+02,5.689319636580110284e+01
1.510449999999999875e+02,5.689511375579090213e+01
1.510850000000000080e+02,5.689818157977450142e+01
1.511100000000000136e+02,5.690009896976420123e+01
1.511349999999999909e+02,5.690201635975400052e+01
1.511599999999999966e+02,5.690393374974370033e+01
1.511850000000000023e+02,5.690585113973349962e+01
1.512100000000000080e+02,5.690776852972319944e+01
1.512350000000000136e+02,5.690968591971299873e+01
1.512849999999999966e+02,5.691352069969249783e+01
1.513100000000000023e+02,5.691543808968219764e+01
1.513350000000000080e+02,5.691735547967199693e+01
1.513600000000000136e+02,5.691927286966169675e+01
1.513849999999999909e+02,5.692119025965150314e+01
1.514099999999999966e+02,5.692310764964120295e+01
1.514350000000000023e+02,5.692502503963100224e+01
1.514600000000000080e+02,5.692694242962070206e+01
1.514850000000000136e+02,5.692885981961050135e+01
1.515099999999999909e+02,5.693077720960020116e+01
1.515349999999999966e+02,5.693269459959000045e+01
1.515600000000000023e+02,5.693461198957970026e+01
1.515850000000000080e+02,5.693652937956949955e+01
1.516100000000000136e+02,5.693844676955919937e+01
1.516349999999999909e+02,5.694036415954899866e+01
1.516599999999999966e+02,5.694228154953869847e+01
1.516850000000000023e+02,5.694419893952849776e+01
1.517100000000000080e+02,5.694611632951819757e+01
1.517350000000000136e+02,5.694803371950799686e+01
1.517599999999999909e+02,5.694995110949769668e+01
1.517849999999999966e+02,5.695186849948750307e+01
1.518100000000000023e+02,5.695378588947720289e+01
1.518350000000000080e+02,5.695570327946700218e+01
1.518600000000000136e+02,5.695762066945670199e+01
1.518849999999999909e+02,5.695953805944650128e+01
1.519099999999999966e+02,5.696157928972709783e+01
1.519350000000000023e+02,5.696365971327519873e+01
1.519600000000000080e+02,5.696574013682339910e+01
1.519850000000000136e+02,5.696782056037149999e+01
1.520099999999999909e+02,5.696990098391960089e+01
1.520349999999999966e+02,5.697198140746770179e+01
1.520600000000000023e+02,5.697406183101580268e+01
1.520850000000000080e+02,5.697614225456389647e+01
1.521100000000000136e+02,5.697822267811199737e+01
1.521349999999999909e+02,5.698030310166009826e+01
1.521599999999999966e+02,5.698238352520819916e+01
1.521850000000000023e+02,5.698446394875630006e+01
1.522100000000000080e+02,5.698654437230440095e+01
1.522350000000000136e+02,5.698862479585250185e+01
1.522599999999999909e+02,5.699070521940060274e+01
1.522849999999999966e+02,5.699278564294869653e+01
1.523100000000000023e+02,5.699486606649679743e+01
1.523350000000000080e+02,5.699694649004489833e+01
1.523600000000000136e+02,5.699902691359299922e+01
1.523849999999999909e+02,5.700110733714110012e+01
1.524099999999999966e+02,5.700318776068920101e+01
1.524350000000000023e+02,5.700526818423730191e+01
1.524600000000000080e+02,5.700734860778540281e+01
1.524850000000000136e+02,5.700942903133349660e+01
1.525099999999999909e+02,5.701150945488159749e+01
1.525349999999999966e+02,5.701358987842969839e+01
1.525600000000000023e+02,5.701567030197779928e+01
1.525850000000000080e+02,5.701775072552590018e+01
1.526100000000000136e+02,5.701983114907400108e+01
1.526349999999999909e+02,5.702191157262210197e+01
1.526599999999999966e+02,5.702399199617020287e+01
1.526850000000000023e+02,5.702607241971829666e+01
1.527100000000000080e+02,5.702815284326639755e+01
1.527350000000000136e+02,5.703023326681449845e+01
1.527849999999999966e+02,5.703439411391070024e+01
1.528100000000000023e+02,5.703647453745880114e+01
1.528350000000000080e+02,5.703855496100690203e+01
1.528600000000000136e+02,5.704063538455500293e+01
1.528849999999999909e+02,5.704271580810309672e+01
1.529099999999999966e+02,5.704479623165119762e+01
1.529350000000000023e+02,5.704687665519929851e+01
1.529600000000000080e+02,5.704895707874739941e+01
1.529850000000000136e+02,5.705103750229550030e+01
1.530099999999999909e+02,5.705311792584360120e+01
1.530349999999999966e+02,5.705519834939170210e+01
1.530600000000000023e+02,5.705727877293980299e+01
1.530850000000000080e+02,5.705935919648789678e+01
1.531100000000000136e+02,5.706143962003599768e+01
1.531349999999999909e+02,5.706352004358409857e+01
1.531599999999999966e+02,5.706560046713219947e+01
1.531850000000000023e+02,5.706768089068030037e+01
1.532100000000000080e+02,5.706976131422840126e+01
1.532350000000000136e+02,5.707184173777650216e+01
1.532599999999999909e+02,5.707392216132460305e+01
1.532849999999999966e+02,5.707600258487269684e+01
1.533100000000000023e+02,5.707808300842079774e+01
1.533350000000000080e+02,5.708016343196889864e+01
1.533600000000000136e+02,5.708224385551709901e+01
1.533849999999999909e+02,5.708432427906519990e+01
1.534099999999999966e+02,5.708640470261330080e+01
1.534350000000000023e+02,5.708848512616140169e+01
1.534600000000000080e+02,5.709056554970950259e+01
1.534850000000000136e+02,5.709264597325760349e+01
1.535099999999999909e+02,5.709472639680569728e+01
1.535349999999999966e+02,5.709680682035379817e+01
1.535600000000000023e+02,5.709888724390189907e+01
1.535850000000000080e+02,5.710096766744999996e+01
1.536100000000000136e+02,5.710304809099810086e+01
1.536349999999999909e+02,5.710512851454620176e+01
1.536599999999999966e+02,5.710720893809430265e+01
1.536850000000000023e+02,5.710928936164240355e+01
1.537100000000000080e+02,5.711136978519049734e+01
1.537350000000000136e+02,5.711345020873859823e+01
1.537599999999999909e+02,5.711553063228669913e+01
1.537849999999999966e+02,5.711761105583480003e+01
1.538100000000000023e+02,5.711969147938290092e+01
1.538350000000000080e+02,5.712177190293100182e+01
1.538600000000000136e+02,5.712385232647910271e+01
1.538849999999999909e+02,5.712593275002719651e+01
1.539099999999999966e+02,5.712801317357529740e+01
1.539350000000000023e+02,5.713009359712339830e+01
1.539600000000000080e+02,5.713217402067149919e+01
1.539850000000000136e+02,5.713425444421960009e+01
1.540099999999999909e+02,5.713625452020200157e+01
1.540349999999999966e+02,5.713783277146460193e+01
1.540600000000000023e+02,5.713941102272730177e+01
1.540850000000000080e+02,5.714098927398990213e+01
1.541100000000000136e+02,5.714256752525250249e+01
1.541349999999999909e+02,5.714414577651520233e+01
1.541599999999999966e+02,5.714572402777780269e+01
1.541850000000000023e+02,5.714730227904040305e+01
1.542100000000000080e+02,5.714888053030300341e+01
1.542350000000000136e+02,5.715045878156570325e+01
1.542849999999999966e+02,5.715361528409089686e+01
1.543100000000000023e+02,5.715519353535349723e+01
1.543350000000000080e+02,5.715677178661619706e+01
1.543600000000000136e+02,5.715835003787879742e+01
1.543849999999999909e+02,5.715992828914139778e+01
1.544099999999999966e+02,5.716150654040399814e+01
1.544350000000000023e+02,5.716308479166669798e+01
1.544600000000000080e+02,5.716466304292929834e+01
1.544850000000000136e+02,5.716624129419189870e+01
1.545099999999999909e+02,5.716781954545449906e+01
1.545349999999999966e+02,5.716939779671719890e+01
1.545600000000000023e+02,5.717097604797979926e+01
1.545850000000000080e+02,5.717255429924239962e+01
1.546100000000000136e+02,5.717413255050509946e+01
1.546349999999999909e+02,5.717571080176769982e+01
1.546599999999999966e+02,5.717728905303030018e+01
1.546850000000000023e+02,5.717886730429290054e+01
1.547100000000000080e+02,5.718044555555560038e+01
1.547350000000000136e+02,5.718202380681820074e+01
1.547599999999999909e+02,5.718360205808080110e+01
1.547849999999999966e+02,5.718518030934340146e+01
1.548100000000000023e+02,5.718675856060610130e+01
1.548350000000000080e+02,5.718833681186870166e+01
1.548600000000000136e+02,5.718991506313130202e+01
1.548849999999999909e+02,5.719149331439390238e+01
1.549099999999999966e+02,5.719307156565660222e+01
1.549350000000000023e+02,5.719464981691920258e+01
1.549600000000000080e+02,5.719622806818180294e+01
1.549850000000000136e+02,5.719780631944440330e+01
1.550099999999999909e+02,5.719938457070710314e+01
1.550349999999999966e+02,5.720096282196970350e+01
1.550600000000000023e+02,5.720254107323229675e+01
1.550850000000000080e+02,5.720411932449499659e+01
1.551100000000000136e+02,5.720569757575759695e+01
1.551349999999999909e+02,5.720727582702019731e+01
1.551599999999999966e+02,5.720885407828279767e+01
1.551850000000000023e+02,5.721043232954549751e+01
1.552100000000000080e+02,5.721201058080809787e+01
1.552350000000000136e+02,5.721358883207069823e+01
1.552599999999999909e+02,5.721516708333329859e+01
1.552849999999999966e+02,5.721674533459599843e+01
1.553100000000000023e+02,5.721832358585859879e+01
1.553350000000000080e+02,5.721990183712119915e+01
1.553600000000000136e+02,5.722148008838379951e+01
1.553849999999999909e+02,5.722305833964649935e+01
1.554099999999999966e+02,5.722463659090909971e+01
1.554350000000000023e+02,5.722621484217170007e+01
1.554600000000000080e+02,5.722779309343430043e+01
1.554850000000000136e+02,5.722937134469700027e+01
1.555099999999999909e+02,5.723094959595960063e+01
1.555349999999999966e+02,5.723252784722220099e+01
1.555600000000000023e+02,5.723410609848480135e+01
1.555850000000000080e+02,5.723568434974750119e+01
1.556100000000000136e+02,5.723751997333329911e+01
1.556349999999999909e+02,5.723941993999999767e+01
1.556599999999999966e+02,5.724131990666670333e+01
1.556850000000000023e+02,5.724321987333330242e+01
1.557100000000000080e+02,5.724511984000000098e+01
1.557350000000000136e+02,5.724701980666669954e+01
1.557599999999999909e+02,5.724891977333329862e+01
1.557849999999999966e+02,5.725081973999999718e+01
1.558100000000000023e+02,5.725271970666670285e+01
1.558350000000000080e+02,5.725461967333330193e+01
1.558600000000000136e+02,5.725651964000000049e+01
1.558849999999999909e+02,5.725841960666669905e+01
1.559099999999999966e+02,5.726031957333329814e+01
1.559350000000000023e+02,5.726221953999999670e+01
1.559600000000000080e+02,5.726411950666670236e+01
1.559850000000000136e+02,5.726601947333330145e+01
1.560099999999999909e+02,5.726791944000000001e+01
1.560349999999999966e+02,5.726981940666669857e+01
1.560600000000000023e+02,5.727171937333329765e+01
1.560850000000000080e+02,5.727361934000000332e+01
1.561100000000000136e+02,5.727551930666670188e+01
1.561850000000000023e+02,5.728121920666669808e+01
1.562100000000000080e+02,5.728311917333329717e+01
1.562350000000000136e+02,5.728501914000000284e+01
1.562599999999999909e+02,5.728691910666670140e+01
1.562849999999999966e+02,5.728881907333330048e+01
1.563100000000000023e+02,5.729071903999999904e+01
1.563350000000000080e+02,5.729261900666669760e+01
1.563600000000000136e+02,5.729451897333329669e+01
1.563849999999999909e+02,5.729641894000000235e+01
1.564099999999999966e+02,5.729831890666670091e+01
1.564350000000000023e+02,5.730021887333330000e+01
1.564600000000000080e+02,5.730211883999999856e+01
1.564850000000000136e+02,5.730401880666669712e+01
1.565099999999999909e+02,5.730591877333330331e+01
1.565349999999999966e+02,5.730781874000000187e+01
1.565600000000000023e+02,5.730971870666670043e+01
1.565850000000000080e+02,5.731161867333329951e+01
1.566100000000000136e+02,5.731351863999999807e+01
1.566349999999999909e+02,5.731541860666669663e+01
1.566599999999999966e+02,5.731731857333330282e+01
1.566850000000000023e+02,5.731921854000000138e+01
1.567100000000000080e+02,5.732111850666669994e+01
1.567350000000000136e+02,5.732301847333329903e+01
1.567599999999999909e+02,5.732491843999999759e+01
1.567849999999999966e+02,5.732681840666670325e+01
1.568100000000000023e+02,5.732871837333330234e+01
1.568350000000000080e+02,5.733061834000000090e+01
1.568600000000000136e+02,5.733251830666669946e+01
1.568849999999999909e+02,5.733441827333329854e+01
1.569099999999999966e+02,5.733631823999999710e+01
1.569350000000000023e+02,5.733821820666670277e+01
1.569600000000000080e+02,5.734011817333330185e+01
1.569850000000000136e+02,5.734201814000000041e+01
1.570099999999999909e+02,5.734391810666669898e+01
1.570349999999999966e+02,5.734581807333329806e+01
1.570600000000000023e+02,5.734771803999999662e+01
1.570850000000000080e+02,5.734961800666670229e+01
1.571100000000000136e+02,5.735216363057330113e+01
1.571349999999999909e+02,5.735487066878980045e+01
1.571599999999999966e+02,5.735757770700639924e+01
1.571850000000000023e+02,5.736028474522289855e+01
1.572100000000000080e+02,5.736299178343949734e+01
1.572350000000000136e+02,5.736569882165610323e+01
1.572599999999999909e+02,5.736840585987260255e+01
1.572849999999999966e+02,5.737111289808920134e+01
1.573100000000000023e+02,5.737381993630570065e+01
1.573350000000000080e+02,5.737652697452229944e+01
1.573600000000000136e+02,5.737923401273889823e+01
1.573849999999999909e+02,5.738194105095539754e+01
1.574099999999999966e+02,5.738464808917200344e+01
1.574350000000000023e+02,5.738735512738850275e+01
1.574600000000000080e+02,5.739006216560510154e+01
1.574850000000000136e+02,5.739276920382170033e+01
1.575099999999999909e+02,5.739547624203819964e+01
1.575349999999999966e+02,5.739818328025479843e+01
1.575600000000000023e+02,5.740089031847129775e+01
1.575850000000000080e+02,5.740359735668789654e+01
1.576100000000000136e+02,5.740630439490450243e+01
1.576349999999999909e+02,5.740901143312100174e+01
1.576850000000000023e+02,5.741442550955409985e+01
1.577100000000000080e+02,5.741713254777069864e+01
1.577350000000000136e+02,5.741983958598729743e+01
1.577599999999999909e+02,5.742254662420379674e+01
1.577849999999999966e+02,5.742525366242040263e+01
1.578100000000000023e+02,5.742796070063690195e+01
1.578350000000000080e+02,5.743066773885350074e+01
1.578600000000000136e+02,5.743337477707009953e+01
1.578849999999999909e+02,5.743608181528659884e+01
